EmployeeID,FirstName,LastName,Position,SupervisorID,Department,Salary,HireDate,TheftFlag,AmountStolen
1488,Erin,Green,Employee,81.0,Operations,5301,2018-11-20,0,0
1489,Brandi,Frey,Employee,123.0,Marketing,9555,2020-03-15,0,0
1490,Patricia,Welch,Supervisor,,Finance,9825,2018-03-30,0,0
1491,April,Davis,Employee,164.0,Operations,4464,2017-03-05,1,4508
1492,Bethany,Smith,Supervisor,,IT,7635,2019-02-21,0,0
1493,Elizabeth,Cherry,Employee,147.0,Operations,4601,2021-02-21,0,0
1494,Allen,Fleming,Employee,125.0,HR,8723,2017-07-24,0,0
1495,David,Maddox,Employee,64.0,Marketing,5083,2024-05-25,1,5891
1496,John,Lewis,Employee,60.0,Sales,7079,2018-03-25,1,11904
1497,Paul,Larson,Supervisor,,HR,7148,2023-05-07,0,0
1498,Shawn,Estrada,Employee,143.0,IT,5062,2020-07-17,0,0
1499,Steven,Swanson,Supervisor,,IT,5770,2017-10-30,1,16938
1500,Deborah,Hutchinson,Employee,11.0,Finance,4424,2024-02-07,0,0
1501,Rebecca,Coleman,Employee,95.0,HR,7555,2016-11-05,0,0
1502,Vanessa,Booker,Employee,166.0,Operations,8349,2019-10-09,1,2874
1503,Nancy,Munoz,Employee,151.0,Finance,4065,2017-07-02,0,0
1504,Kendra,Jacobs,Employee,31.0,HR,8805,2017-01-15,0,0
1505,Thomas,Mccarthy,Supervisor,,IT,5943,2024-10-18,0,0
1506,Justin,Davis,Employee,87.0,HR,4190,2023-05-03,0,0
1507,Lisa,Barrera,Employee,146.0,HR,7768,2024-07-19,0,0
1508,Deanna,Simon,Employee,29.0,Sales,7003,2021-10-05,0,0
1509,Caroline,Sparks,Employee,160.0,HR,7214,2022-02-19,0,0
1510,Hector,Frazier,Employee,119.0,Marketing,4352,2020-10-10,0,0
1511,Dorothy,Phillips,Employee,66.0,Marketing,6418,2015-11-24,0,0
1512,Derrick,Harris,Employee,82.0,Operations,8837,2017-01-13,1,1436
1513,Angela,Hill,Employee,74.0,Sales,8955,2022-09-02,0,0
1514,Kimberly,Miller,Supervisor,,HR,8209,2018-10-30,0,0
1515,Monica,Ortega,Employee,141.0,Operations,8596,2017-01-18,0,0
1516,Melissa,Joseph,Employee,55.0,Finance,9154,2022-08-28,0,0
1517,Sarah,Johnson,Employee,104.0,Finance,6704,2015-03-31,0,0
1518,Richard,Mueller,Employee,95.0,HR,8891,2017-11-21,0,0
1519,Bridget,Williams,Employee,81.0,Marketing,9050,2024-06-10,0,0
1520,John,Franco,Employee,105.0,Marketing,4098,2019-06-13,0,0
1521,Tami,Thomas,Employee,109.0,Marketing,5143,2022-04-18,0,0
1522,Gail,Khan,Employee,164.0,IT,6427,2022-10-13,0,0
1523,Rachel,Clark,Employee,51.0,Marketing,7326,2019-12-05,0,0
1524,James,Duran,Employee,7.0,IT,6998,2019-06-21,0,0
1525,Paul,Spencer,Employee,113.0,HR,9577,2022-03-31,0,0
1526,Frances,Boyd,Employee,128.0,Operations,9200,2022-08-22,1,13866
1527,Gina,Jenkins,Employee,135.0,Finance,7467,2024-07-25,0,0
1528,Kayla,Skinner,Employee,66.0,IT,7059,2023-11-12,0,0
1529,Michele,Myers,Employee,79.0,HR,6009,2021-01-17,0,0
1530,Yolanda,Smith,Employee,68.0,Finance,4463,2021-04-06,0,0
1531,Amanda,Powell,Employee,82.0,Finance,5751,2023-02-15,0,0
1532,Latasha,Rice,Employee,186.0,Marketing,8780,2019-02-11,0,0
1533,Rebecca,Howell,Employee,135.0,Sales,4654,2018-01-09,0,0
1534,Kimberly,Ross,Employee,191.0,Sales,7259,2016-10-20,0,0
1535,Robin,Jackson,Supervisor,,Operations,7314,2022-02-05,0,0
1536,Patricia,Beck,Employee,50.0,Marketing,5008,2019-08-18,0,0
1537,Sara,Suarez,Supervisor,,Operations,8974,2021-11-30,0,0
1538,James,Harrell,Employee,2.0,Sales,7768,2019-05-03,0,0
1539,James,Collins,Employee,63.0,Marketing,4402,2024-06-02,0,0
1540,Timothy,Cochran,Supervisor,,Operations,7917,2021-09-04,0,0
1541,Alexander,Sullivan,Employee,2.0,IT,8440,2023-01-11,0,0
1542,Melanie,Strickland,Employee,7.0,IT,8617,2015-04-13,0,0
1543,Brandy,Blake,Employee,49.0,Marketing,8004,2018-06-15,0,0
1544,Cristina,Aguirre,Supervisor,,HR,9654,2021-05-13,0,0
1545,Richard,Hogan,Employee,145.0,HR,9591,2022-02-10,0,0
1546,Jeffrey,Espinoza,Supervisor,,Marketing,6368,2017-07-10,0,0
1547,Stephanie,Brown,Employee,196.0,Sales,5092,2022-06-30,0,0
1548,Kimberly,Foster,Employee,152.0,Marketing,7769,2019-09-10,0,0
1549,Darius,Gray,Employee,61.0,Finance,5354,2024-06-08,0,0
1550,Kevin,Snyder,Employee,137.0,Operations,5306,2019-10-17,0,0
1551,Michael,Bates,Supervisor,,Operations,5152,2016-07-22,0,0
1552,Karen,Rasmussen,Employee,65.0,HR,4177,2017-09-24,0,0
1553,Erin,Sanders,Employee,49.0,IT,4534,2020-03-12,0,0
1554,David,Turner,Employee,36.0,HR,8229,2018-03-07,0,0
1555,Lindsey,Martin,Employee,155.0,Finance,8052,2020-06-06,0,0
1556,Stephanie,Gonzalez,Employee,173.0,HR,8981,2017-08-04,0,0
1557,Kimberly,Harris,Employee,69.0,Finance,4688,2020-06-24,0,0
1558,Lorraine,Ramos,Employee,114.0,HR,7186,2021-10-19,0,0
1559,Jacqueline,Lucas,Employee,18.0,Sales,9650,2020-10-05,0,0
1560,Robert,Miller,Employee,184.0,HR,5018,2019-11-03,0,0
1561,Donald,Bradley,Employee,40.0,Finance,6014,2021-11-06,0,0
1562,Jennifer,Thomas,Employee,39.0,Marketing,9123,2017-05-28,0,0
1563,Donna,Carrillo,Supervisor,,Marketing,7681,2016-07-15,0,0
1564,Gary,Pierce,Employee,180.0,IT,7392,2020-04-06,1,16588
1565,Stephen,Church,Supervisor,,Marketing,7291,2020-04-22,1,15667
1566,Melissa,Roberson,Employee,93.0,Marketing,4028,2019-03-14,0,0
1567,Taylor,Bell,Employee,81.0,Marketing,4283,2019-10-28,0,0
1568,Wayne,Young,Employee,74.0,Sales,6492,2015-06-01,0,0
1569,Kenneth,Dixon,Employee,182.0,IT,9245,2022-05-15,0,0
1570,Joel,Fields,Employee,5.0,IT,5083,2019-12-04,1,8855
1571,Stephanie,Rose,Employee,94.0,Marketing,7876,2015-04-10,0,0
1572,Natalie,Hunt,Employee,96.0,Marketing,7714,2021-03-13,0,0
1573,Samuel,Serrano,Employee,4.0,IT,7520,2016-02-18,0,0
1574,Scott,Jackson,Employee,131.0,HR,9788,2020-06-13,0,0
1575,Steven,Fisher,Employee,104.0,Finance,9196,2024-07-05,0,0
1576,Stephen,Lopez,Supervisor,,Finance,7372,2016-01-03,0,0
1577,Cindy,White,Employee,125.0,Marketing,6189,2015-04-21,0,0
1578,Caitlin,Hughes,Employee,56.0,HR,4855,2021-12-16,0,0
1579,Matthew,Thomas,Supervisor,,Operations,8675,2016-07-25,0,0
1580,Nicole,Hernandez,Employee,154.0,Sales,9800,2024-07-09,0,0
1581,James,Ward,Employee,110.0,Finance,8904,2016-02-12,1,16583
1582,Steven,Black,Employee,4.0,Operations,9080,2024-11-09,1,10275
1583,Jill,Stewart,Supervisor,,Sales,9752,2017-12-02,0,0
1584,Nicole,Mendoza,Employee,33.0,Marketing,7575,2018-08-29,0,0
1585,Taylor,Spencer,Employee,98.0,HR,8837,2018-04-24,0,0
1586,Joshua,Sullivan,Employee,150.0,IT,5285,2024-08-05,0,0
1587,Caleb,Luna,Employee,27.0,Sales,9332,2024-06-28,0,0
1588,Tracey,Mckenzie,Employee,65.0,Finance,8607,2018-08-24,1,7470
1589,Kathleen,Edwards,Employee,116.0,Operations,4599,2022-09-01,0,0
1590,Cynthia,Horton,Employee,50.0,Operations,5338,2019-02-21,0,0
1591,Jessica,Manning,Employee,77.0,Sales,9760,2021-04-28,1,16308
1592,Jacob,Costa,Employee,184.0,Operations,5323,2017-10-09,0,0
1593,Diana,Reed,Employee,132.0,Sales,9702,2018-05-02,0,0
1594,Kelsey,Morris,Employee,53.0,Sales,5157,2020-01-27,1,4219
1595,Zachary,Montgomery,Employee,15.0,Operations,8473,2021-12-16,0,0
1596,Samantha,Tucker,Employee,134.0,Sales,6376,2023-05-27,0,0
1597,Anthony,Martin,Employee,179.0,Operations,4631,2022-02-08,1,6551
1598,Alexa,Torres,Employee,79.0,Sales,9262,2015-04-17,0,0
1599,Anne,Hester,Employee,70.0,Sales,8910,2015-11-16,0,0
1600,Mary,Herring,Employee,176.0,Operations,6658,2024-07-11,0,0
1601,Kathy,Fernandez,Employee,100.0,Finance,8647,2016-02-09,0,0
1602,Justin,Mejia,Employee,1.0,Operations,8436,2020-12-29,0,0
1603,Jamie,Mckinney,Supervisor,,Marketing,5262,2023-06-11,0,0
1604,Karen,White,Employee,37.0,IT,8448,2021-04-15,0,0
1605,April,Mercer,Employee,26.0,Marketing,7283,2017-05-25,0,0
1606,Kara,Murray,Employee,176.0,Finance,6610,2023-04-04,0,0
1607,Carly,Harris,Employee,134.0,Finance,6707,2015-10-09,0,0
1608,Corey,Williams,Supervisor,,Finance,6685,2023-10-14,0,0
1609,David,Howe,Employee,45.0,Marketing,6884,2019-02-11,0,0
1610,Phillip,Riggs,Employee,14.0,Marketing,6249,2015-05-26,0,0
1611,Diana,Wiley,Employee,107.0,Marketing,6765,2024-12-08,0,0
1612,Dennis,Kennedy,Employee,92.0,HR,6385,2020-09-02,0,0
1613,Sarah,Dixon,Employee,28.0,Marketing,6890,2021-02-25,0,0
1614,Norma,Nicholson,Employee,198.0,Finance,6478,2017-01-21,0,0
1615,John,Schroeder,Employee,37.0,Sales,7869,2015-07-20,1,161
1616,Heather,Farmer,Employee,137.0,HR,5651,2022-12-16,0,0
1617,Steven,Gonzalez,Supervisor,,IT,8198,2024-03-25,0,0
1618,Eddie,Johnson,Employee,116.0,Marketing,4343,2021-11-24,0,0
1619,Monica,Ruiz,Employee,160.0,HR,7344,2015-08-29,0,0
1620,Cody,Mills,Employee,165.0,Finance,5260,2018-02-27,1,16799
1621,Daniel,Silva,Employee,86.0,HR,4370,2015-11-02,0,0
1622,Elizabeth,Warren,Employee,58.0,Sales,9009,2016-03-26,0,0
1623,Juan,Dickson,Employee,55.0,Sales,6277,2022-10-01,0,0
1624,Isabella,Herrera,Employee,111.0,Sales,4099,2015-02-12,0,0
1625,Emily,Travis,Employee,148.0,Sales,7896,2019-09-25,0,0
1626,Gerald,Lee,Supervisor,,HR,6234,2016-03-13,0,0
1627,Sherry,Shaw,Employee,100.0,Finance,4897,2022-11-04,0,0
1628,Karina,Hall,Employee,11.0,Sales,4107,2024-02-17,0,0
1629,Debbie,Ortiz,Employee,126.0,Finance,7093,2017-06-19,0,0
1630,Jessica,Garza,Employee,128.0,Sales,4116,2016-06-22,0,0
1631,Adam,Baker,Employee,5.0,HR,8694,2017-01-19,0,0
1632,Eric,Harrison,Supervisor,,Sales,9144,2015-05-15,0,0
1633,William,Pierce,Employee,184.0,Operations,7540,2024-08-18,0,0
1634,Brad,Turner,Employee,12.0,Finance,5205,2024-08-01,0,0
1635,Joseph,Hernandez,Employee,196.0,IT,6898,2023-08-06,1,19676
1636,Stephanie,Ellis,Employee,5.0,Sales,6296,2018-10-03,0,0
1637,Brandi,Waller,Employee,25.0,Finance,5258,2022-06-15,0,0
1638,Kimberly,Simpson,Employee,74.0,Marketing,9447,2023-08-05,0,0
1639,Steven,Parsons,Employee,30.0,Marketing,6970,2019-11-15,0,0
1640,Steven,Carlson,Employee,176.0,IT,8206,2018-01-15,1,8759
1641,Kristin,Cole,Employee,134.0,HR,5650,2018-06-19,0,0
1642,Vincent,Alvarado,Employee,165.0,HR,8967,2019-08-20,0,0
1643,Brenda,Garcia,Employee,71.0,Marketing,9704,2018-04-10,0,0
1644,Harold,Weiss,Employee,197.0,Marketing,5303,2024-03-24,0,0
1645,Lauren,Rivera,Employee,93.0,Marketing,4255,2018-07-23,0,0
1646,Philip,Hodge,Employee,72.0,Marketing,9869,2019-04-06,0,0
1647,Michaela,Pittman,Employee,133.0,Marketing,7936,2015-09-22,0,0
1648,Donna,Jacobs,Employee,99.0,Marketing,5576,2023-12-10,0,0
1649,Jeff,Kim,Employee,165.0,Sales,5750,2021-02-17,0,0
1650,Jason,Garcia,Supervisor,,IT,7043,2017-10-24,0,0
1651,Terry,Woods,Employee,39.0,IT,7839,2021-11-21,0,0
1652,Phillip,Potter,Employee,88.0,HR,7125,2024-05-20,0,0
1653,James,Cole,Employee,6.0,Marketing,9102,2017-11-12,0,0
1654,Tammy,Cannon,Supervisor,,HR,5929,2021-05-12,0,0
1655,Haley,Brown,Employee,116.0,HR,9355,2021-02-18,0,0
1656,Donald,Gonzalez,Employee,59.0,Sales,4220,2019-06-12,1,5611
1657,James,Ramirez,Employee,196.0,Sales,4463,2018-03-20,0,0
1658,Jade,Frost,Supervisor,,Finance,6234,2022-12-30,1,17765
1659,Daniel,Young,Employee,142.0,Marketing,4455,2020-05-25,0,0
1660,Jeffery,Brown,Employee,181.0,Marketing,7658,2023-11-17,0,0
1661,Christopher,Case,Employee,81.0,Operations,7646,2024-03-05,0,0
1662,Erika,Harris,Employee,140.0,Sales,8299,2024-11-26,0,0
1663,Eric,Mendoza,Employee,192.0,Operations,4325,2015-04-25,0,0
1664,Lisa,Williams,Employee,17.0,Sales,4543,2015-04-17,0,0
1665,Emily,Gregory,Employee,78.0,Sales,4475,2018-07-30,0,0
1666,Larry,Wilson,Employee,43.0,Sales,9834,2017-03-14,0,0
1667,Nicole,Perez,Employee,141.0,Sales,5721,2024-07-02,0,0
1668,Eric,Guzman,Employee,40.0,Marketing,5682,2019-10-20,0,0
1669,Christopher,Swanson,Supervisor,,Operations,7923,2021-08-06,0,0
1670,Henry,Harris,Employee,47.0,Sales,7269,2017-11-03,0,0
1671,Jennifer,Osborne,Employee,162.0,Operations,9471,2021-10-18,0,0
1672,Jon,Lara,Employee,140.0,Operations,4722,2017-09-01,0,0
1673,Lisa,Graham,Employee,134.0,Sales,9300,2023-07-11,0,0
1674,Kelli,Cowan,Employee,35.0,Operations,4805,2022-07-03,0,0
1675,Thomas,Ruiz,Employee,2.0,IT,9315,2016-07-07,0,0
1676,Dennis,Burns,Supervisor,,Marketing,9859,2022-07-20,0,0
1677,Michael,Hogan,Supervisor,,IT,4970,2019-06-25,0,0
1678,Brandon,Holder,Employee,151.0,HR,7940,2017-04-06,0,0
1679,Monica,Mullins,Employee,60.0,Marketing,8532,2019-01-14,0,0
1680,Wayne,Walton,Employee,112.0,Operations,8189,2020-02-06,0,0
1681,Jennifer,Roberts,Employee,183.0,Sales,7720,2016-10-18,1,7949
1682,Ian,Archer,Employee,131.0,Marketing,8020,2022-01-13,0,0
1683,Michael,Davidson,Employee,87.0,Sales,9976,2017-03-24,1,6258
1684,Geoffrey,Estrada,Employee,114.0,Marketing,4108,2016-04-15,0,0
1685,Lynn,Andrews,Employee,169.0,IT,5399,2020-03-18,0,0
1686,Denise,Boyd,Supervisor,,HR,4820,2018-08-12,0,0
1687,Brandon,Williams,Employee,82.0,IT,9581,2020-02-18,0,0
1688,Veronica,Munoz,Employee,24.0,IT,6928,2016-11-02,0,0
1689,Robert,Hall,Employee,190.0,Sales,8943,2021-02-03,0,0
1690,Michelle,Miller,Employee,68.0,Finance,9823,2016-05-30,0,0
1691,Joshua,Underwood,Employee,27.0,Finance,8170,2022-09-07,0,0
1692,Kristin,Quinn,Supervisor,,Finance,4523,2023-11-23,0,0
1693,Nancy,Lopez,Employee,193.0,IT,9336,2021-07-30,1,3355
1694,Michael,Trujillo,Employee,13.0,HR,9309,2022-03-26,0,0
1695,Ryan,Freeman,Employee,161.0,Sales,7636,2020-12-10,0,0
1696,Jennifer,Powers,Employee,10.0,Sales,8929,2015-03-30,0,0
1697,Erik,Miller,Employee,138.0,Marketing,7689,2022-07-07,0,0
1698,Michael,Phelps,Employee,78.0,HR,5901,2022-10-07,0,0
1699,Monique,Smith,Employee,132.0,Operations,6187,2020-09-26,0,0
1700,Angela,Mcdaniel,Employee,76.0,Marketing,7875,2021-05-19,0,0
1701,Jesse,Chapman,Employee,110.0,HR,7467,2020-07-12,0,0
1702,Alyssa,Davidson,Supervisor,,IT,4543,2021-05-22,0,0
1703,Shawn,Williams,Supervisor,,Sales,6615,2018-03-26,0,0
1704,Mariah,Duncan,Employee,31.0,Sales,9422,2024-05-18,0,0
1705,Megan,Rodriguez,Employee,42.0,Marketing,6998,2021-02-09,0,0
1706,Patrick,Davis,Employee,113.0,Operations,9483,2020-11-12,0,0
1707,Kenneth,Hawkins,Employee,182.0,Sales,7223,2016-04-22,1,6828
1708,Jordan,Williams,Employee,95.0,Sales,4726,2019-09-06,0,0
1709,Adam,Kelley,Supervisor,,Operations,6492,2019-06-28,0,0
1710,Sandra,Barr,Supervisor,,HR,5856,2023-12-08,0,0
1711,Jacob,Garza,Employee,89.0,Operations,7054,2023-05-02,0,0
1712,William,Santos,Employee,111.0,Finance,8403,2016-02-03,0,0
1713,Tanner,Pierce,Employee,75.0,IT,7822,2023-07-24,1,9826
1714,Jessica,Martin,Employee,46.0,Marketing,9808,2018-09-11,0,0
1715,Tracey,Hernandez,Employee,140.0,Finance,9178,2015-07-15,0,0
1716,Logan,Goodman,Employee,190.0,IT,9137,2018-01-19,0,0
1717,Rebecca,Diaz,Supervisor,,Sales,4941,2023-06-03,0,0
1718,Stephanie,Hughes,Employee,20.0,Finance,4107,2017-11-30,1,5425
1719,Megan,Stephens,Employee,19.0,IT,7313,2016-11-10,0,0
1720,Diana,Newman,Employee,196.0,Finance,4810,2016-07-13,0,0
1721,Samantha,Washington,Employee,179.0,Finance,9469,2023-10-14,0,0
1722,Randall,Moore,Supervisor,,Operations,8839,2017-10-04,0,0
1723,Kenneth,Jackson,Employee,74.0,Operations,7988,2017-07-26,0,0
1724,William,Thomas,Employee,33.0,HR,8845,2020-10-10,0,0
1725,Alicia,Powell,Employee,62.0,Finance,9443,2023-03-18,0,0
1726,Katherine,Alvarado,Supervisor,,IT,5241,2019-02-21,0,0
1727,Allison,Mann,Supervisor,,Finance,4242,2016-10-18,0,0
1728,Joanna,Bruce,Employee,30.0,Marketing,9792,2015-06-24,0,0
1729,Caroline,Owens,Employee,118.0,HR,7404,2021-09-20,0,0
1730,Jason,Williams,Employee,112.0,Operations,7092,2024-04-06,1,13561
1731,John,Williams,Supervisor,,IT,5143,2019-11-22,1,12915
1732,Matthew,Wu,Supervisor,,Finance,5424,2019-12-25,0,0
1733,Cheryl,Powell,Supervisor,,HR,5048,2021-01-16,0,0
1734,Cynthia,Snyder,Employee,140.0,HR,6200,2024-08-02,0,0
1735,Sean,Cain,Employee,109.0,HR,9940,2016-04-30,0,0
1736,Elizabeth,Clark,Employee,190.0,Marketing,7999,2020-08-25,0,0
1737,John,Griffin,Employee,84.0,Marketing,7705,2018-01-20,0,0
1738,Kenneth,Mcconnell,Employee,31.0,Finance,6261,2020-01-17,0,0
1739,Scott,Crawford,Employee,63.0,IT,9052,2015-08-29,0,0
1740,Alexander,Thomas,Employee,102.0,Finance,4513,2015-12-08,0,0
1741,Ryan,Bray,Supervisor,,Marketing,6516,2017-10-04,0,0
1742,Jeffrey,Butler,Employee,64.0,IT,4901,2020-10-09,0,0
1743,Tyrone,Brock,Employee,146.0,HR,7109,2015-01-21,0,0
1744,Devon,Hernandez,Employee,157.0,Finance,9266,2017-06-17,0,0
1745,Steven,Taylor,Employee,164.0,Finance,8773,2022-01-22,0,0
1746,Timothy,Parker,Employee,68.0,Operations,7593,2024-07-07,0,0
1747,Zachary,Petersen,Employee,56.0,Finance,8979,2021-02-21,0,0
1748,Timothy,Martinez,Supervisor,,Sales,6649,2024-06-13,0,0
1749,Justin,Hawkins,Employee,185.0,Finance,6812,2023-10-04,0,0
1750,Kristin,Gilbert,Supervisor,,Finance,6363,2019-06-24,1,8382
1751,James,Evans,Supervisor,,Marketing,7941,2022-06-05,0,0
1752,Nicole,Davis,Employee,77.0,Sales,5873,2024-04-12,0,0
1753,Renee,Green,Employee,93.0,HR,5912,2019-12-13,0,0
1754,Margaret,Castillo,Employee,176.0,Operations,9699,2019-05-27,0,0
1755,Sydney,Lopez,Employee,24.0,Sales,5621,2023-11-12,0,0
1756,Bruce,Norris,Employee,133.0,Operations,8819,2022-07-11,0,0
1757,Phillip,Hardy,Employee,177.0,Finance,5750,2021-02-04,0,0
1758,Hannah,West,Employee,63.0,IT,8777,2022-10-26,0,0
1759,Jesus,Murphy,Employee,132.0,Operations,7567,2016-02-17,0,0
1760,Jennifer,Jenkins,Employee,129.0,Operations,8328,2023-11-25,0,0
1761,Kathleen,Contreras,Employee,123.0,IT,9923,2018-06-15,0,0
1762,Joel,Hughes,Supervisor,,IT,6556,2022-06-23,0,0
1763,Steven,Gonzalez,Employee,111.0,IT,4531,2017-11-24,0,0
1764,Margaret,Park,Employee,4.0,Marketing,5399,2019-12-19,0,0
1765,Kathleen,Brown,Employee,25.0,Sales,4635,2015-04-21,0,0
1766,Justin,Browning,Employee,82.0,Operations,7320,2016-08-11,0,0
1767,Jason,Ball,Employee,14.0,HR,6708,2020-04-13,0,0
1768,Kenneth,Sanchez,Employee,37.0,Sales,9338,2017-11-14,0,0
1769,Susan,Ellison,Supervisor,,Sales,9378,2023-12-28,0,0
1770,Christian,Thompson,Supervisor,,Operations,4590,2021-04-21,0,0
1771,Tara,Hardin,Employee,9.0,Operations,5607,2018-12-07,0,0
1772,Erik,Cunningham,Employee,129.0,HR,4444,2020-01-14,0,0
1773,Melissa,Foster,Employee,86.0,Finance,9300,2022-05-01,0,0
1774,Scott,Keith,Supervisor,,IT,9531,2022-06-05,0,0
1775,Jason,Brown,Employee,25.0,HR,6361,2024-08-11,0,0
1776,Donald,Wood,Employee,123.0,HR,4223,2024-06-24,0,0
1777,Joshua,Nichols,Employee,190.0,Finance,4617,2017-12-23,0,0
1778,Samantha,Morrison,Employee,103.0,HR,4156,2016-11-26,0,0
1779,Lori,George,Employee,133.0,HR,5685,2015-06-23,0,0
1780,Deborah,Pratt,Employee,9.0,HR,5119,2018-02-08,0,0
1781,Bryan,Cox,Supervisor,,HR,8809,2019-04-27,0,0
1782,Paul,Smith,Employee,168.0,IT,7051,2024-04-20,0,0
1783,Joshua,Olson,Employee,20.0,Operations,9029,2020-07-19,0,0
1784,Beth,Clayton,Employee,54.0,HR,6097,2018-01-27,0,0
1785,Matthew,Mann,Employee,45.0,IT,5576,2016-11-21,0,0
1786,Kelly,Short,Employee,55.0,Sales,7103,2015-11-05,1,3825
1787,Eric,Montgomery,Employee,106.0,Operations,8896,2015-02-02,0,0
1788,Bailey,Melendez,Employee,48.0,Finance,5034,2020-05-20,0,0
1789,Corey,Moreno,Employee,110.0,Finance,6440,2016-03-15,0,0
1790,Allen,Rivers,Employee,111.0,HR,6160,2019-08-24,0,0
1791,Juan,Brown,Employee,187.0,Finance,5424,2023-03-07,0,0
1792,Daniel,Mcbride,Employee,117.0,Finance,6027,2017-10-13,0,0
1793,Christian,Dyer,Employee,71.0,Marketing,9120,2023-10-14,1,7946
1794,Kelsey,Webster,Employee,46.0,Sales,9218,2021-12-12,0,0
1795,Lisa,Johnson,Employee,199.0,HR,6918,2018-12-15,0,0
1796,Samantha,Phillips,Employee,95.0,Operations,5454,2023-12-19,1,13247
1797,Danielle,Hanna,Employee,196.0,Sales,4543,2016-10-12,0,0
1798,Joshua,Montoya,Supervisor,,HR,7028,2016-12-09,0,0
1799,Caleb,Gonzalez,Supervisor,,Sales,4496,2019-03-04,0,0
1800,Shane,Brock,Employee,95.0,Finance,4862,2022-09-26,0,0
1801,Michael,Smith,Employee,41.0,Marketing,8764,2016-01-30,0,0
1802,Joshua,Guzman,Employee,112.0,Marketing,6218,2019-09-05,1,12904
1803,David,Harvey,Employee,144.0,Operations,5911,2022-08-06,0,0
1804,Andrew,Ashley,Employee,196.0,Operations,9732,2019-02-05,1,4170
1805,Tara,Byrd,Employee,40.0,Sales,8517,2016-07-08,1,8186
1806,Michaela,Garner,Employee,152.0,Operations,7180,2024-04-01,0,0
1807,Austin,Leon,Employee,41.0,IT,6775,2024-11-08,0,0
1808,Jessica,Drake,Employee,191.0,Operations,9716,2024-05-26,1,6439
1809,Melissa,Mosley,Employee,169.0,HR,6654,2021-02-15,0,0
1810,Kimberly,Brown,Employee,110.0,Sales,6691,2018-08-05,0,0
1811,David,Nguyen,Employee,26.0,Sales,4214,2023-02-21,0,0
1812,Jacob,Hernandez,Employee,121.0,Sales,5205,2016-06-04,0,0
1813,Kayla,Richardson,Employee,195.0,HR,9045,2023-11-20,0,0
1814,Maria,Scott,Employee,91.0,Operations,4632,2022-12-18,0,0
1815,Jacqueline,Kim,Supervisor,,Operations,8096,2016-10-18,0,0
1816,Carlos,Anderson,Employee,119.0,Sales,9372,2022-07-03,0,0
1817,Gary,Calderon,Employee,54.0,HR,4189,2020-09-29,0,0
1818,Melinda,Snyder,Employee,43.0,Marketing,4482,2019-01-15,0,0
1819,Rebecca,Perry,Employee,158.0,IT,4781,2015-07-16,0,0
1820,Malik,Todd,Employee,143.0,Marketing,8537,2023-06-16,1,625
1821,Kirsten,Bender,Supervisor,,Marketing,9995,2019-08-08,0,0
1822,Kristin,Rivas,Employee,51.0,HR,5003,2021-01-22,1,13049
1823,James,Stafford,Employee,83.0,Finance,7621,2018-12-02,0,0
1824,Jennifer,Daniel,Employee,100.0,HR,8736,2024-12-14,1,5388
1825,Nicole,Morrow,Employee,53.0,Finance,6821,2020-05-08,0,0
1826,Tyler,Martinez,Supervisor,,HR,8897,2019-12-05,0,0
1827,Christopher,Stevenson,Employee,77.0,Sales,8822,2021-10-05,0,0
1828,Michelle,Murphy,Employee,171.0,Marketing,8691,2023-02-26,0,0
1829,Mary,Moody,Employee,106.0,Operations,4899,2017-12-30,0,0
1830,Jennifer,Rasmussen,Employee,118.0,Marketing,9886,2023-02-26,0,0
1831,Daniel,Riley,Employee,106.0,Marketing,7698,2018-05-06,1,838
1832,Michelle,Fisher,Employee,57.0,Sales,5836,2024-09-30,0,0
1833,Scott,Stout,Employee,44.0,IT,4859,2022-04-26,1,3520
1834,Jennifer,Obrien,Employee,199.0,Sales,4225,2018-08-24,0,0
1835,Christopher,Walters,Employee,150.0,Sales,8928,2016-01-10,0,0
1836,Martin,Wade,Employee,70.0,IT,5594,2017-01-09,0,0
1837,Angela,Stone,Supervisor,,HR,7901,2022-11-21,1,13738
1838,Michael,Thompson,Employee,137.0,Operations,5680,2024-07-15,1,8966
1839,Sandra,Jackson,Employee,140.0,Finance,4373,2017-07-09,0,0
1840,Danielle,Mitchell,Employee,19.0,Finance,4725,2023-09-07,0,0
1841,Michael,Brooks,Supervisor,,Marketing,8919,2019-05-06,0,0
1842,Eric,Whitehead,Employee,103.0,Finance,8459,2023-03-29,0,0
1843,Corey,Miller,Employee,152.0,Finance,8737,2023-10-29,0,0
1844,Samantha,Bird,Employee,80.0,IT,4204,2022-08-08,0,0
1845,Tim,Fernandez,Employee,144.0,HR,4316,2023-05-15,0,0
1846,Terry,Meyer,Employee,140.0,Marketing,7416,2021-10-30,1,13244
1847,Melissa,Wise,Supervisor,,Operations,4592,2022-10-30,1,19733
1848,Wendy,Richards,Employee,198.0,Finance,5182,2017-08-27,0,0
1849,Elizabeth,Mullins,Employee,67.0,Sales,6696,2017-05-22,0,0
1850,Paul,Black,Supervisor,,IT,5716,2024-09-12,0,0
1851,Ashley,Blake,Employee,172.0,IT,9696,2022-09-18,0,0
1852,Nathan,Goodman,Employee,140.0,Sales,4816,2018-11-16,0,0
